date,headline,source,url
2025-10-17,Is Cipla Limited's (NSE:CIPLA) Latest Stock Performance Being Led By Its Strong Fundamentals? - simplywall.st,google_rss,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNdUdKR3lfbUMyOGpZTFY5eFhWN1pTeEJwZTFPSzJZQ00yMXVpYVplOTJQeEFENFpaZDNRM1VYMDgwbnczbjdwQl9pWDBoTjhrdEhTMFF2bC1KM0pDNnBqa0FWb3lwRE4zSVhjSkVHS0FOU1VCbHFLN19Vb2ZIRTNlb3NKcGZYdnNPQ1VlVlNuSlZRc2V2T0lrTjVXZnJra0dkUFkydzA1UEdrZ2xjNFVSeWtPLW1XZVZWcWpKZGM5Zk96N0tYOUJ4ME1hSFkxMS05UjVPZ0YtX2YtQ1F00gHiAUFVX3lxTE8wdFpDcmhBdWp4YzEtT0xLYldGX1FLOVlBUkxLOUtVUFhTVEk1aDA2dVV1RGNwa0Z3dGY1OHhFUi1pN0d2THYwdk1jcFYtYWV2U1YtQ3VlUFh3Znp0dDczYzcxT2U2Z0dNbkU2aXVoLXM3TUdoZEpTaHhqU1pkSk1RRmViN2UwT3I3a0RpMy14Q1lnNzVvOGdLU1BKSExpVUNpb2JSYzFXSVNVZy1GY051QUpkQVpnV2lWTEc3R2E5TFE0Q1VGTGQ0dWw0RzM1YzF2TWczRzZqOWtkbG45YmpaQ1E?oc=5
2026-01-17,The Market Doesn't Like What It Sees From Cipla Limited's (NSE:CIPLA) Earnings Yet - simplywall.st,google_rss,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPNzUweG84OUl6aWF6c01XOVJ0Q1V2cElYNHlmZnhTUjBRcTdVaDR5OGdsX29fTFdWaXplX0R0d0JCaU1EZS1UTUw0eEgxSjlZUVR0LUJ5NUprVjE2THE3ZFNUb3dXbGR0LThBc1AyZGl6UGl3MHh0T3pmTFdDT3RDcDkyVDBZekZGZFNJeDIzV1dhT0tQOUhINGtVZHpSNXNVNk9ENzgtRE9rWHNhY19kQUlKQUxWc2c2T0lzQ2dQVDMxQWtoZmM3Zk1aRThRN1B5NllRemxhTkMzRFFZ0gHiAUFVX3lxTE52U0dybG5PcEtEYjd1ZV9RNHZDbFFUM3lmMktzdGlOUFd4eVBjRGg2eTRacHVkbC11Y0pMMk4wRmU5WlNqT19OWWVVenBGckR0dElEQlJuVThKM2dOaVRlUkZuSGYxaWpZMGx3NTk0MEc2WWlaX1JsbHpRdm01QnNpQmJ3REJmMzRiVXRQR2d2cnBvbWpIaTZyRi1QbUJlaG95dXYxM1RlQ1pycVBuY1pkZ04xV2I0Z2ZBLVRjMkZ5d0hLYzRmY1VPb0pRYTl3cXR3U19JOW9nLXNPdHY2SmZoT1E?oc=5
2026-06-03,Cipla Limited (NSE:CIPLA) Will Pay A ₹13.00 Dividend In One Day - simplywall.st,google_rss,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPREZuRWhiQW9DZzlIOS1EcUg1N19qWUs5eGtyY0tuY25IWkJYYlk2d3FOZnBYOG5FcFMwdTk5elZoZm12X0R5MElaaFdRSUdGVm54YzYyaV9NOEFPa2FVb2NFRDA1ZXBTaElnMk5oZTVQVWdCWHFfZEk2QXljZjBsajEyUE9oaFlxS3UwYVgxU1F5Vk5ubGl3cmZxNVkxNFZJY2tsNVdtSmoyVHJ4bTRsdXJaclJRMmlxUzdSQVhsYUNzT2RncElBaEhvWUR4SkNhOVpwREFkNFpPQdIB3wFBVV95cUxQWkVjUW9pdXNub1pnb0RPWEcxTlhyblE4NFlrWHZ6ZGs3OTFiMEhrNUVmY0xtMTltYkt0cE53QVRDWHBHaHR3aGU0QWhBWDJUR0ZFd0w2Wm1CZVZsOTJyTlA2MEJLOFdWNmluR2NLakZRdFBTOEtiQWlPSW1PcWRCN3A0emhyeHVQemdMSnFUYi1CSzdpOWhYd2xxR3BoVk9uWjAyYklYdEVOWHoyWmpJczdjMlQwQmdRaS1rT1BhM09mTVVfNFd5U2twUWdKQlpmMlR3NUhIZTR5STVhaW1Z?oc=5
